DateTime,Air temperature - average (°C),Relative humidity (%),Precipitation (mm),Solar radiation - horizontal (Wh/m²),Atmospheric pressure (kPa),Wind speed (m/s),Earth temperature (°C)
25-10-2019 12:00,11.37,63.94%,0,285.05,101.34,0.87,13.42
25-10-2019 13:00,11.52,62.44%,0.01,194.72,101.29,0.93,13.11
25-10-2019 14:00,11.67,61.50%,0.08,99.09,101.25,0.78,12.97
25-10-2019 15:00,11.52,63.06%,0.28,62.45,101.23,0.4,12.44
25-10-2019 16:00,11.26,66.94%,0.19,33.98,101.19,0.55,12.02
25-10-2019 17:00,10.9,69.25%,0.08,0,101.18,1.33,11.15
25-10-2019 18:00,10.75,72.19%,0.01,0,101.2,2.09,11.05
25-10-2019 19:00,10.8,74.12%,0.01,0,101.2,2.4,11.05
25-10-2019 20:00,10.7,75.38%,0.01,0,101.18,2.52,10.8
25-10-2019 21:00,10.28,78.44%,0.01,0,101.19,3.25,10.58
25-10-2019 22:00,9.48,82.75%,0.01,0,101.2,4.23,10.41
25-10-2019 23:00,8.25,86.88%,0.01,0,101.22,4.86,9.8
26-10-2019 00:00,7.4,87.69%,0,0,101.23,5.08,9.54
26-10-2019 01:00,6.89,86.75%,0,0,101.26,4.92,9.27
26-10-2019 02:00,6.55,86.19%,0,0,101.3,4.68,9.05
26-10-2019 03:00,6.3,86.38%,0,0,101.36,4.49,8.83
26-10-2019 04:00,6.09,85.94%,0,0,101.39,3.9,8.66
26-10-2019 05:00,6.03,85.00%,0,0,101.4,3.15,8.57
26-10-2019 06:00,6.2,83.69%,0,0,101.37,2.5,8.57
26-10-2019 07:00,6.89,78.88%,0,62.07,101.36,2.64,9.15
26-10-2019 08:00,8.32,73.19%,0,222.38,101.37,3.08,10.72
26-10-2019 09:00,9.15,69.44%,0,358.87,101.35,3.9,11.57
26-10-2019 10:00,9.87,66.69%,0,469.72,101.31,4.2,12.51
26-10-2019 11:00,10.49,64.44%,0,462.76,101.27,4.44,13.15
26-10-2019 12:00,10.9,63.12%,0,411.62,101.18,4.65,13.28
26-10-2019 13:00,11.23,62.31%,0,318.01,101.08,4.74,13.23
26-10-2019 14:00,11.37,63.25%,0,229.02,101,5.16,12.77
26-10-2019 15:00,11.12,67.88%,0,133.27,100.88,6.31,11.82
26-10-2019 16:00,10.98,73.44%,0,46.99,100.78,7.06,11.48
26-10-2019 17:00,10.86,79.94%,0.03,0,100.74,7.59,11.23
26-10-2019 18:00,10.91,84.56%,0.16,0,100.64,8.37,11.28
26-10-2019 19:00,11.16,87.25%,0.25,0,100.53,8.33,11.42
26-10-2019 20:00,11.35,89.38%,0.41,0,100.46,7.87,11.57
26-10-2019 21:00,11.33,91.75%,0.78,0,100.38,8.13,11.6
26-10-2019 22:00,11.3,93.06%,1.38,0,100.23,8.58,11.62
26-10-2019 23:00,11.32,93.88%,1.36,0,100.03,8.82,11.62
27-10-2019 00:00,11.4,94.25%,1.1,0,99.88,8.39,11.65
27-10-2019 01:00,11.56,94.06%,2.31,0,99.72,8.42,11.69
27-10-2019 02:00,11.73,93.69%,1.17,0,99.48,8.68,11.73
27-10-2019 03:00,11.94,93.31%,0.8,0,99.25,8.06,11.8
27-10-2019 04:00,12.07,93.88%,2.38,0,99.18,6.15,11.65
27-10-2019 05:00,12.17,95.06%,4.74,0,99.1,4.99,11.61
27-10-2019 06:00,13.12,91.94%,3,0,99,5.95,11.99
27-10-2019 07:00,14.1,89.12%,0.54,47.82,98.92,7.27,12.4
27-10-2019 08:00,14.62,89.50%,0.48,45.76,98.93,8.88,12.81
27-10-2019 09:00,14.06,85.69%,0.38,79.21,99.04,11.54,12.69
27-10-2019 10:00,13.21,81.56%,0.15,102.3,99.12,12.62,12.62
27-10-2019 11:00,13.2,81.31%,0.08,142.2,99.17,12.81,12.74
27-10-2019 12:00,13.28,80.19%,0.07,178.55,99.24,12.54,12.77
27-10-2019 13:00,13.58,79.88%,0.07,106.38,99.31,11.86,13.01
27-10-2019 14:00,13.66,82.06%,0.08,83.03,99.41,11.16,12.85
27-10-2019 15:00,13.58,84.12%,0.06,43.48,99.55,10.77,12.69
27-10-2019 16:00,13.34,83.88%,0.03,62.45,99.71,10.23,12.4
27-10-2019 17:00,12.71,83.56%,0.01,0,99.89,9.5,11.9
27-10-2019 18:00,12,84.31%,0.01,0,100.05,8.63,11.55
27-10-2019 19:00,11.56,84.12%,0,0,100.16,8.02,11.36
27-10-2019 20:00,11.28,83.81%,0,0,100.26,7.82,11.24
27-10-2019 21:00,10.98,84.56%,0,0,100.34,7.31,11.1
27-10-2019 22:00,10.34,88.56%,0,0,100.38,6.05,10.59
27-10-2019 23:00,9.46,94.94%,0,0,100.4,5.15,10.07
28-10-2019 00:00,9.07,97.88%,0,0,100.45,4.9,9.83
28-10-2019 01:00,8.84,99.38%,0,0,100.52,4.61,9.62
28-10-2019 02:00,8.69,99.81%,0.01,0,100.57,4.14,9.48
28-10-2019 03:00,8.63,99.69%,0.01,0,100.61,3.68,9.33
28-10-2019 04:00,8.66,99.31%,0.02,0,100.66,3.2,9.19
28-10-2019 05:00,8.7,98.69%,0.03,0,100.69,2.85,9.08
28-10-2019 06:00,8.62,98.81%,0.03,0,100.72,2.74,9
28-10-2019 07:00,8.78,97.94%,0.03,66.66,100.78,2.62,9.58
28-10-2019 08:00,9.94,93.69%,0.01,222.2,100.84,2.74,11.33
28-10-2019 09:00,11.28,89.25%,0,377.26,100.86,3.42,12.33
28-10-2019 10:00,12.66,84.50%,0,499.45,100.85,3.86,13.24
28-10-2019 11:00,13.52,80.69%,0,556.52,100.83,3.8,13.88
28-10-2019 12:00,14.07,77.00%,0,559.73,100.8,3.77,14.19
28-10-2019 13:00,14.44,73.88%,0,505.18,100.76,3.58,14.26
28-10-2019 14:00,14.65,71.62%,0,397.37,100.74,3.25,14.08
28-10-2019 15:00,14.66,70.56%,0,250.67,100.74,2.83,13.65
28-10-2019 16:00,14.31,72.56%,0,86.43,100.75,2.06,12.65
28-10-2019 17:00,13.33,74.69%,0,0,100.76,1.64,10.93
28-10-2019 18:00,12.76,77.94%,0,0,100.78,1.78,10.51
28-10-2019 19:00,11.87,86.69%,0,0,100.79,2.49,10.32
28-10-2019 20:00,11.16,94.31%,0,0,100.79,3.35,10.21
28-10-2019 21:00,10.73,98.62%,0.01,0,100.78,4.06,10.14
28-10-2019 22:00,10.48,100.00%,0,0,100.75,4.16,10.02
28-10-2019 23:00,10.38,100.00%,0,0,100.72,3.79,9.89
29-10-2019 00:00,10.38,100.00%,0,0,100.67,3.57,9.81
29-10-2019 01:00,10.37,100.00%,0,0,100.61,3.37,9.76
29-10-2019 02:00,10.35,99.94%,0,0,100.57,2.97,9.74
29-10-2019 03:00,10.28,100.00%,0,0,100.53,3.09,9.65
29-10-2019 04:00,10.3,100.00%,0,0,100.54,3.57,9.58
29-10-2019 05:00,10.39,99.75%,0,0,100.56,3.92,9.61
29-10-2019 06:00,10.58,99.31%,0,0,100.58,4.19,9.86
29-10-2019 07:00,10.97,98.06%,0,37.07,100.63,4.48,10.38
29-10-2019 08:00,12.21,92.81%,0,163.57,100.67,4.76,11.9
29-10-2019 09:00,13.2,88.69%,0,214.48,100.7,4.86,13.01
29-10-2019 10:00,14.27,83.38%,0,269.66,100.7,5.57,13.87
29-10-2019 11:00,15.19,78.81%,0,276.74,100.71,6.23,14.4
29-10-2019 12:00,15.62,76.06%,0,354.9,100.71,6.71,14.44
29-10-2019 13:00,15.68,75.25%,0,252.5,100.72,6.79,14.4
29-10-2019 14:00,15.33,77.25%,0,170.16,100.75,6.48,13.94
29-10-2019 15:00,14.84,80.44%,0,114.34,100.8,5.7,13.48
29-10-2019 16:00,14.42,82.81%,0,35.23,100.84,4.74,13.04
29-10-2019 17:00,13.76,85.88%,0.01,0,100.9,4.04,12.33
29-10-2019 18:00,13.4,87.25%,0.01,0,100.96,3.57,12.15
29-10-2019 19:00,13.05,87.94%,0,0,101.02,3.13,11.92
29-10-2019 20:00,12.66,88.12%,0,0,101.06,2.74,11.67
29-10-2019 21:00,12.3,87.62%,0,0,101.09,2.49,11.48
29-10-2019 22:00,11.94,85.94%,0,0,101.13,2.69,11.35
29-10-2019 23:00,11.46,83.62%,0,0,101.14,3.12,11.18
30-10-2019 00:00,10.94,83.38%,0,0,101.1,2.95,11.01
30-10-2019 01:00,10.58,84.56%,0,0,101.15,3.44,10.9
30-10-2019 02:00,10.38,85.62%,0.01,0,101.29,4.84,11.01
30-10-2019 03:00,10.1,85.56%,0.01,0,101.26,4.37,11.01
30-10-2019 04:00,9.44,88.19%,0.01,0,101.24,3.47,10.39
30-10-2019 05:00,9.25,88.88%,0.01,0,101.33,3.48,10.44
30-10-2019 06:00,9.16,89.50%,0.01,0,101.38,4.46,10.55
30-10-2019 07:00,9.1,88.88%,0,21.33,101.39,4.6,10.65
30-10-2019 08:00,9.35,84.75%,0,36.04,101.41,3.96,10.95
30-10-2019 09:00,9.76,79.00%,0.06,93.49,101.41,3.48,11.38
30-10-2019 10:00,10.16,75.81%,0.27,94.87,101.37,2.98,11.68
30-10-2019 11:00,10.56,74.50%,0.18,92.57,101.29,2.95,11.76
30-10-2019 12:00,10.75,75.88%,0.12,107.01,101.16,3.91,11.66
30-10-2019 13:00,11.05,76.38%,0.22,83.07,101.01,4.86,11.86
30-10-2019 14:00,11.26,76.75%,0.59,86.04,100.94,5.03,11.78
30-10-2019 15:00,11.37,78.19%,0.53,53.29,100.87,5.24,11.68
30-10-2019 16:00,11.15,81.62%,0.38,26.27,100.79,5.83,11.46
30-10-2019 17:00,10.87,85.44%,0.47,0,100.73,6.26,11.33
30-10-2019 18:00,10.76,88.88%,0.44,0,100.67,6.14,11.34
30-10-2019 19:00,10.73,91.94%,0.71,0,100.6,5.75,11.37
30-10-2019 20:00,10.76,94.56%,0.81,0,100.48,5.79,11.41
30-10-2019 21:00,10.86,95.69%,0.57,0,100.36,5.4,11.44
30-10-2019 22:00,11.04,96.00%,0.26,0,100.26,5.25,11.5
30-10-2019 23:00,11.23,96.38%,0.23,0,100.11,5.61,11.55
31-10-2019 00:00,11.59,96.19%,0.33,0,99.99,4.46,11.6
31-10-2019 01:00,11.93,96.62%,0.14,0,99.88,3.25,11.61
31-10-2019 02:00,12.12,96.69%,0.11,0,99.72,2.83,11.69
31-10-2019 03:00,12.14,96.94%,0.06,0,99.61,2.35,11.58
31-10-2019 04:00,12.19,97.06%,0.05,0,99.6,2.27,11.51
31-10-2019 05:00,12.44,96.75%,0.06,0,99.59,2.42,11.63
31-10-2019 06:00,12.57,96.75%,0.05,0,99.46,1.88,11.62
31-10-2019 07:00,12.77,96.31%,0.05,20.2,99.4,1.74,11.77
31-10-2019 08:00,13.12,95.56%,0.12,16.73,99.35,1.56,12.21
31-10-2019 09:00,13.35,95.69%,0.14,41.46,99.2,1.58,12.54
31-10-2019 10:00,13.59,95.25%,0.19,45.1,99.11,1.65,12.73
31-10-2019 11:00,14.08,94.00%,0.82,76.16,99,0.57,13.02
31-10-2019 12:00,13.67,95.00%,1.97,59.37,98.76,4.09,12.93
31-10-2019 13:00,13.34,93.81%,1.8,58.45,98.56,6.62,12.61
31-10-2019 14:00,12.93,93.19%,1.82,35.51,98.55,5.82,12.26
31-10-2019 15:00,12.34,92.31%,1,20.66,98.58,5.63,11.88
31-10-2019 16:00,11.94,92.62%,0.47,16.43,98.52,3.65,11.67
31-10-2019 17:00,11.59,93.62%,0.6,0,98.5,2.11,11.31
31-10-2019 18:00,11.58,94.56%,0.59,0,98.51,0.98,11.12
31-10-2019 19:00,11.43,91.50%,0.39,0,98.63,9.1,11.18
31-10-2019 20:00,8.96,83.88%,0.16,0,98.73,15.72,10.2
31-10-2019 21:00,8.04,80.31%,0.04,0,98.7,16.13,9.7
31-10-2019 22:00,7.37,80.81%,0.02,0,98.68,17.4,9.43
31-10-2019 23:00,6.99,83.81%,0.05,0,98.6,17.07,9.27
01-11-2019 00:00,6.68,85.62%,0.06,0,98.6,16.4,9.12
01-11-2019 01:00,5.54,79.38%,1.98,0,98.96,18.77,8.65
01-11-2019 02:00,4.82,78.56%,1.11,0,99.28,18.05,8.28
01-11-2019 03:00,4.57,77.12%,0.59,0,99.54,17.72,8.1
01-11-2019 04:00,4.37,77.44%,0.38,0,99.78,16.38,7.97
01-11-2019 05:00,4.43,77.06%,0.29,0,100.02,15.22,7.88
01-11-2019 06:00,4.37,75.75%,0.14,0,100.24,13.91,7.72
01-11-2019 07:00,4.3,74.00%,0.05,33.41,100.43,12.57,7.65
01-11-2019 08:00,4.69,70.56%,0.04,73.82,100.6,11.88,8.16
01-11-2019 09:00,5.29,66.38%,0.06,116.62,100.72,11.56,8.72
01-11-2019 10:00,5.9,63.50%,0.08,177.84,100.81,11.17,9.26
01-11-2019 11:00,6.48,62.38%,0.11,210.08,100.88,10.58,9.67
01-11-2019 12:00,7.05,61.56%,0.12,230.02,100.94,10.06,9.96
01-11-2019 13:00,7.28,61.69%,0.14,151.01,101.01,9.77,9.82
01-11-2019 14:00,7.2,62.50%,0.13,124.49,101.09,9.36,9.51
01-11-2019 15:00,6.96,63.31%,0.08,93.61,101.14,8.75,9.18
01-11-2019 16:00,6.46,64.88%,0.04,41.7,101.18,7.74,8.67
01-11-2019 17:00,5.6,68.44%,0.02,0,101.22,6.46,7.84
01-11-2019 18:00,4.96,70.88%,0.01,0,101.27,5.61,7.38
01-11-2019 19:00,4.62,72.00%,0.03,0,101.29,5,7.14
01-11-2019 20:00,4.41,73.31%,0.04,0,101.28,4.6,6.94
01-11-2019 21:00,4.66,73.69%,0.07,0,101.28,4.11,7.34
01-11-2019 22:00,4.94,74.25%,0.1,0,101.23,4.01,7.52
01-11-2019 23:00,5.3,75.50%,0.13,0,101.19,4.41,7.67
02-11-2019 00:00,5.67,76.94%,0.16,0,101.16,4.96,7.75
02-11-2019 01:00,6.05,77.94%,0,0,101.12,5.35,7.88
02-11-2019 02:00,6.27,78.75%,0,0,101.07,5.76,7.85
02-11-2019 03:00,6.62,78.44%,0.01,0,101,6.36,8.05
02-11-2019 04:00,6.88,77.94%,0.02,0,100.94,6.82,8.16
02-11-2019 05:00,6.95,78.94%,0.03,0,100.9,7.01,8.23
02-11-2019 06:00,6.98,79.88%,0.02,0,100.83,7.21,8.31
02-11-2019 07:00,7.14,79.00%,0.02,20.63,100.76,7.41,8.43
02-11-2019 08:00,7.61,76.75%,0.01,83.34,100.71,7.57,8.87
02-11-2019 09:00,8.2,73.00%,0.01,147.64,100.64,8.26,9.47
02-11-2019 10:00,8.75,69.19%,0.02,153.58,100.56,8.93,9.94
02-11-2019 11:00,9.26,66.44%,0.04,112.77,100.5,9.53,10.24
02-11-2019 12:00,9.21,67.75%,0.07,115.24,100.45,9.99,9.94
02-11-2019 13:00,8.64,72.69%,0.08,139.43,100.41,10.33,9.62
02-11-2019 14:00,8.08,77.31%,0.06,141.17,100.4,10.05,9.33
02-11-2019 15:00,7.94,77.25%,0.04,97.16,100.41,9.36,9.17
02-11-2019 16:00,7.89,75.12%,0.03,25.43,100.44,8.49,8.92
02-11-2019 17:00,7.38,75.94%,0.01,0,100.47,7.32,8.29
02-11-2019 18:00,6.87,77.81%,0.01,0,100.51,6.6,7.99
02-11-2019 19:00,6.49,79.06%,0.01,0,100.52,6.2,7.82
02-11-2019 20:00,6.33,79.81%,0.01,0,100.5,5.99,7.79
02-11-2019 21:00,6.19,82.00%,0.01,0,100.46,5.94,7.77
02-11-2019 22:00,6.09,85.12%,0.02,0,100.42,6.51,7.8
02-11-2019 23:00,6.05,88.00%,0.02,0,100.39,7.29,7.87
03-11-2019 00:00,6.03,88.81%,0.02,0,100.37,8.18,7.94
03-11-2019 01:00,5.82,88.69%,0.08,0,100.38,8.68,7.85
03-11-2019 02:00,5.42,88.94%,0.1,0,100.39,8.78,7.62
03-11-2019 03:00,5.08,89.62%,0.13,0,100.41,8.59,7.46
03-11-2019 04:00,4.8,90.25%,0.13,0,100.44,8.35,7.3
03-11-2019 05:00,4.59,90.69%,0.15,0,100.48,8.24,7.24
03-11-2019 06:00,4.37,90.38%,0.14,0,100.51,8.21,7.12
03-11-2019 07:00,4.08,87.31%,0.06,41.06,100.58,8.49,7.05
03-11-2019 08:00,4.23,82.88%,0.02,166.55,100.67,8.92,7.48
03-11-2019 09:00,4.73,77.81%,0.01,281.47,100.72,9.59,8.01
03-11-2019 10:00,5.32,72.44%,0.02,352.08,100.77,9.62,8.51
03-11-2019 11:00,5.8,68.12%,0.03,351.56,100.81,9.36,8.79
03-11-2019 12:00,6.35,64.31%,0.04,294.71,100.83,9.2,8.96
03-11-2019 13:00,6.7,62.31%,0.04,259.47,100.82,9.15,8.98
03-11-2019 14:00,6.92,61.12%,0.05,165.36,100.83,8.99,8.89
03-11-2019 15:00,6.99,60.69%,0.03,116.02,100.85,8.65,8.62
03-11-2019 16:00,6.65,62.00%,0.03,29.03,100.88,7.99,8.01
03-11-2019 17:00,5.64,66.94%,0.02,0,100.93,6.95,7.06
03-11-2019 18:00,4.87,70.88%,0.01,0,101,6.3,6.64
03-11-2019 19:00,4.41,73.00%,0.01,0,101.06,5.75,6.33
03-11-2019 20:00,4.17,73.62%,0.01,0,101.09,5.24,6.08
03-11-2019 21:00,4.12,73.31%,0,0,101.1,4.68,5.93
03-11-2019 22:00,4.35,72.25%,0,0,101.1,4.18,5.85
03-11-2019 23:00,4.81,71.62%,0,0,101.09,4.02,5.76
04-11-2019 00:00,5.44,72.50%,0.02,0,101.06,4.14,5.91
04-11-2019 01:00,6.08,75.38%,0.01,0,101.03,4.91,6.36
04-11-2019 02:00,6.67,78.75%,0.03,0,100.98,6.1,6.87
04-11-2019 03:00,7.19,80.75%,0.06,0,100.92,7.28,7.46
04-11-2019 04:00,7.45,81.31%,0.09,0,100.89,8.08,7.8
04-11-2019 05:00,7.49,82.88%,0.09,0,100.84,8.39,7.87
04-11-2019 06:00,7.58,84.12%,0.08,0,100.79,8.6,7.94
04-11-2019 07:00,7.74,83.94%,0.05,25.58,100.76,9.14,8.08
04-11-2019 08:00,8.01,82.19%,0.02,94.35,100.75,9.4,8.26
04-11-2019 09:00,8.54,77.50%,0.01,197.02,100.69,9.61,8.58
04-11-2019 10:00,9.19,72.31%,0,249.8,100.62,9.84,9.03
04-11-2019 11:00,9.83,67.81%,0,289.95,100.55,10.5,9.46
04-11-2019 12:00,10.53,64.44%,0,356.42,100.46,10.51,9.8
04-11-2019 13:00,11.18,60.44%,0,338.62,100.36,10.65,10.02
04-11-2019 14:00,11.53,58.44%,0,260.16,100.3,10.68,10.03
04-11-2019 15:00,11.47,60.38%,0,144.93,100.28,10.32,9.76
04-11-2019 16:00,11.17,64.44%,0,35.65,100.29,9.6,9.44
04-11-2019 17:00,10.95,67.69%,0.01,0,100.32,9.41,9.26
04-11-2019 18:00,10.84,70.25%,0.01,0,100.36,9.63,9.19
04-11-2019 19:00,10.9,71.38%,0.01,0,100.4,9.93,9.23
04-11-2019 20:00,10.92,72.06%,0.01,0,100.43,10.02,9.27
04-11-2019 21:00,10.86,73.38%,0.02,0,100.43,9.78,9.26
04-11-2019 22:00,10.68,76.56%,0.04,0,100.43,9.55,9.21
04-11-2019 23:00,10.4,81.56%,0.07,0,100.42,8.86,9.11
05-11-2019 00:00,10.23,85.62%,0.09,0,100.42,8.33,9.08
05-11-2019 01:00,10.05,88.69%,0.1,0,100.43,7.46,9.02
05-11-2019 02:00,9.78,91.00%,0.11,0,100.44,6.53,8.9
05-11-2019 03:00,9.43,92.38%,0.12,0,100.45,5.6,8.68
05-11-2019 04:00,8.87,92.94%,0.08,0,100.47,5.33,8.3
05-11-2019 05:00,8.3,93.06%,0.04,0,100.5,5.59,8.13
05-11-2019 06:00,7.81,91.81%,0.03,0,100.55,6.12,7.99
05-11-2019 07:00,7.29,90.62%,0.02,20.19,100.63,5.93,7.79
05-11-2019 08:00,7.15,86.88%,0.01,72.65,100.72,6.44,7.85
05-11-2019 09:00,7.28,81.06%,0.01,127.16,100.78,7.19,7.95
05-11-2019 10:00,7.36,75.50%,0,201.91,100.81,8.42,8.1
05-11-2019 11:00,7.55,68.69%,0,384.06,100.83,9.14,8.48
05-11-2019 12:00,7.95,60.19%,0,426.7,100.83,9.63,8.91
05-11-2019 13:00,8.23,56.75%,0,273.03,100.83,9.54,8.88
05-11-2019 14:00,8.26,56.38%,0,206.93,100.83,8.83,8.68
05-11-2019 15:00,8.01,57.25%,0,125.6,100.84,8.04,8.31
05-11-2019 16:00,7.44,59.88%,0,30.09,100.93,8.03,7.65
05-11-2019 17:00,6.73,64.44%,0,0,101.04,7.47,7.13
05-11-2019 18:00,6.18,69.56%,0,0,101.09,6.67,6.86
05-11-2019 19:00,5.72,74.00%,0.01,0,101.13,6.42,6.48
05-11-2019 20:00,5.38,77.81%,0.01,0,101.15,6.4,6.24
05-11-2019 21:00,5.17,80.31%,0.01,0,101.16,6.66,6.17
05-11-2019 22:00,4.78,81.19%,0.01,0,101.19,6.92,5.94
05-11-2019 23:00,4.28,79.38%,0,0,101.23,7.13,5.72
06-11-2019 00:00,3.71,79.25%,0,0,101.26,6.9,5.4
06-11-2019 01:00,3.19,79.75%,0,0,101.31,6.77,5.17
06-11-2019 02:00,2.76,79.81%,0,0,101.38,6.72,5
06-11-2019 03:00,2.36,79.00%,0,0,101.46,6.66,4.81
06-11-2019 04:00,2.02,76.81%,0,0,101.53,6.64,4.58
06-11-2019 05:00,1.69,75.38%,0,0,101.59,6.55,4.37
06-11-2019 06:00,1.44,75.00%,0,0,101.64,6.49,4.2
06-11-2019 07:00,1.49,74.19%,0,50.11,101.69,6.61,4.4
06-11-2019 08:00,2.51,69.38%,0,210.06,101.77,7.23,5.68
06-11-2019 09:00,3.32,64.38%,0,369.78,101.81,7.46,6.49
06-11-2019 10:00,3.86,60.88%,0,425.38,101.78,7.17,7.04
06-11-2019 11:00,4.26,59.31%,0,412.3,101.75,7.17,7.05
06-11-2019 12:00,4.7,58.44%,0,330.97,101.68,7.11,7.09
06-11-2019 13:00,5.23,58.56%,0,285.06,101.59,7.16,7.36
06-11-2019 14:00,5.63,60.88%,0.02,193.39,101.51,7.12,7.32
06-11-2019 15:00,5.78,66.31%,0.04,101.39,101.46,6.88,6.99
06-11-2019 16:00,5.63,73.50%,0.07,25.13,101.42,5.93,6.55
06-11-2019 17:00,5.23,81.38%,0.11,0,101.38,4.98,6.15
06-11-2019 18:00,5.13,86.12%,0.1,0,101.35,4.54,6.11
06-11-2019 19:00,5.05,88.69%,0.06,0,101.33,4.37,6.05
06-11-2019 20:00,4.87,90.00%,0.05,0,101.3,4.2,5.94
06-11-2019 21:00,4.46,91.12%,0.06,0,101.25,3.96,5.69
06-11-2019 22:00,4.12,91.50%,0.06,0,101.24,4.18,5.55
06-11-2019 23:00,3.96,90.62%,0.09,0,101.19,4.19,5.63
07-11-2019 00:00,3.75,90.38%,0.11,0,101.15,4.23,5.62
07-11-2019 01:00,3.48,90.75%,0.11,0,101.11,4.39,5.55
07-11-2019 02:00,3.34,90.06%,0.12,0,101.08,4.69,5.48
07-11-2019 03:00,3.23,87.88%,0.13,0,101.06,5.13,5.43
07-11-2019 04:00,2.82,87.19%,0.15,0,101.06,5.58,5.31
07-11-2019 05:00,2.2,88.31%,0.14,0,101.11,5.96,5.18
07-11-2019 06:00,1.67,89.31%,0.15,0,101.17,6.29,5.02
07-11-2019 07:00,1.23,88.81%,0.14,17.5,101.2,6.36,4.89
07-11-2019 08:00,0.87,87.44%,0.11,49.02,101.22,5.9,4.9
07-11-2019 09:00,0.59,86.06%,0.08,117.4,101.24,5.24,4.98
07-11-2019 10:00,0.39,84.50%,0.04,154.78,101.24,4.51,5.13
07-11-2019 11:00,0.46,80.38%,0.01,284.9,101.24,3.88,5.36
07-11-2019 12:00,1.05,73.75%,0.01,299.35,101.2,3.53,5.87
07-11-2019 13:00,1.92,67.06%,0.01,252.9,101.12,3.63,6
07-11-2019 14:00,2.13,63.38%,0.01,192.66,101.09,3.27,5.91
07-11-2019 15:00,2.3,61.12%,0.01,112.56,101.07,2.7,5.8
07-11-2019 16:00,2.3,63.38%,0.01,23.19,101.05,2.12,5.25
07-11-2019 17:00,1.86,66.88%,0.02,0,101.07,2.39,4.32
07-11-2019 18:00,1.9,71.44%,0.03,0,101.11,2.92,4.61
07-11-2019 19:00,1.76,76.00%,0.05,0,101.13,3.84,4.69
07-11-2019 20:00,1.34,78.44%,0.04,0,101.15,5.27,4.48
07-11-2019 21:00,0.85,77.56%,0.02,0,101.18,5.99,4.21
07-11-2019 22:00,0.36,75.75%,0.01,0,101.18,5.6,3.92
07-11-2019 23:00,0,75.25%,0.01,0,101.16,5.2,3.69
08-11-2019 00:00,-0.31,76.50%,0,0,101.16,5.1,3.57
08-11-2019 01:00,-0.52,77.88%,0.22,0,101.18,5.08,3.61
08-11-2019 02:00,-0.74,78.81%,0.22,0,101.2,5.07,3.6
08-11-2019 03:00,-0.96,79.75%,0.2,0,101.21,5.12,3.55
08-11-2019 04:00,-1.2,80.44%,0.13,0,101.25,5.08,3.52
08-11-2019 05:00,-1.42,81.44%,0.05,0,101.33,5.03,3.41
08-11-2019 06:00,-1.63,82.56%,0.04,0,101.41,5.03,3.33
08-11-2019 07:00,-1.77,82.62%,0.02,34.52,101.49,5.02,3.37
08-11-2019 08:00,-1.56,79.75%,0.01,180.56,101.59,5.09,4
08-11-2019 09:00,-1.38,76.50%,0.01,319.31,101.65,4.63,4.53
08-11-2019 10:00,-1.14,72.50%,0.02,422.47,101.68,4.06,4.98
08-11-2019 11:00,-0.72,67.62%,0.02,478.77,101.68,3.57,5.32
08-11-2019 12:00,-0.2,62.75%,0.03,449.93,101.62,3.16,5.58
08-11-2019 13:00,0.15,59.56%,0.04,447.31,101.58,2.84,5.67
08-11-2019 14:00,0.39,58.25%,0.06,327.63,101.55,2.76,5.45
08-11-2019 15:00,0.65,58.12%,0.09,171.12,101.54,2.81,5.09
08-11-2019 16:00,0.55,61.12%,0.08,47.05,101.54,2.48,4.3
08-11-2019 17:00,0.25,61.94%,0.06,0,101.55,2.54,3.37
08-11-2019 18:00,0.34,61.06%,0.04,0,101.55,2.4,3.24
08-11-2019 19:00,0.43,61.06%,0.04,0,101.55,2.41,3.17
08-11-2019 20:00,0.55,61.56%,0.05,0,101.52,2.5,3.09
08-11-2019 21:00,0.65,63.88%,0.02,0,101.48,2.95,3.1
08-11-2019 22:00,0.65,67.44%,0.02,0,101.45,3.56,3.2
08-11-2019 23:00,0.83,70.25%,0.04,0,101.41,4.08,3.62
09-11-2019 00:00,0.89,72.31%,0.07,0,101.37,4.59,3.68
09-11-2019 01:00,0.8,74.00%,0.02,0,101.33,5.04,3.53
09-11-2019 02:00,1.09,74.12%,0.02,0,101.29,5.34,3.94
09-11-2019 03:00,1.29,74.06%,0.02,0,101.22,5.56,4.04
09-11-2019 04:00,1.59,73.94%,0.02,0,101.16,5.68,4.14
09-11-2019 05:00,2.03,74.81%,0.05,0,101.08,5.91,4.27
09-11-2019 06:00,2.55,77.06%,0.12,0,101.03,6.7,4.64
09-11-2019 07:00,2.97,78.94%,0.22,15.41,100.99,7.8,4.93
09-11-2019 08:00,3.33,79.06%,0.16,79.11,100.97,8.56,5.25
09-11-2019 09:00,3.61,76.62%,0.06,123.25,100.9,9.05,5.46
09-11-2019 10:00,3.8,72.75%,0.04,172.8,100.81,9.95,5.62
09-11-2019 11:00,4.03,69.00%,0.05,149.73,100.73,10.57,5.8
09-11-2019 12:00,4.25,66.50%,0.05,224.84,100.63,10.95,6.09
09-11-2019 13:00,4.55,64.88%,0.05,170.8,100.56,11.1,6.3
09-11-2019 14:00,4.73,64.62%,0.07,113.35,100.5,10.89,6.21
